id,CONCAT_buildUpPlayPositioningClass,CONCAT_chanceCreationPositioningClass,CONCAT_defenceDefenderLineClass,DELTA_buildUpPlayPassing,DELTA_buildUpPlaySpeed,DELTA_chanceCreationCrossing,DELTA_chanceCreationPassing,DELTA_chanceCreationShooting,DELTA_defenceAggression,DELTA_defencePressure,DELTA_defenceTeamWidth,Month_match,buildUpPlayPassing_1,buildUpPlaySpeed_1,chanceCreationCrossing_1,chanceCreationPassing_1,chanceCreationShooting_1,defenceAggression_1,defencePressure_1,defenceTeamWidth_1,RESULT
23909,2,1,3,-21,-15,3,-1,2,-9,-1,-10,8,65,65,57,53,38,49,38,55,2
23917,2,1,3,-25,-11,12,-3,-15,8,-10,12,8,63,57,61,55,52,52,47,56,1
23911,2,0,3,-9,-13,3,-19,-4,-11,-6,-16,8,62,53,68,59,52,52,42,68,3
23915,2,2,3,36,3,-22,-19,5,6,0,-10,8,37,52,76,72,52,45,49,68,3
23914,1,2,3,2,11,8,-6,21,-1,-18,0,8,44,45,44,44,47,51,63,59,3
23912,2,0,3,-5,-22,-2,-8,-13,4,9,5,8,41,50,54,68,72,49,39,65,1
23916,1,0,3,-6,-11,26,6,23,-12,-10,-9,8,32,35,31,37,35,63,61,65,2
24020,2,2,3,12,6,-17,17,-8,12,1,-7,9,53,40,71,40,48,41,36,52,3
24026,0,3,3,-6,-11,-42,-15,-2,3,24,-3,9,38,46,73,52,37,60,37,68,1
24021,2,1,3,26,25,16,-1,-7,-1,-6,-2,9,36,28,52,60,59,53,48,70,3
24027,2,2,3,-27,-12,8,17,-2,6,17,-14,9,63,57,61,55,52,52,47,56,3
24022,2,1,3,-10,3,-11,-2,18,12,-13,10,9,51,47,65,70,54,37,52,55,2
24019,2,2,3,25,36,15,-5,-14,4,-11,8,9,40,29,42,58,52,45,49,47,1
24018,2,0,3,-9,-30,-4,-14,15,-2,14,14,9,44,50,60,52,40,40,37,45,1
24025,2,2,3,11,28,19,29,-6,-6,-2,12,9,26,24,57,43,58,51,51,56,3
24024,0,2,3,-29,-10,-10,-9,-10,0,14,1,9,73,55,54,53,57,51,49,58,2
24124,2,2,3,17,-7,-1,-7,-7,-5,12,9,9,52,62,55,60,64,56,37,49,2
24126,2,2,3,1,-6,0,-15,-15,15,-12,1,9,37,52,68,67,52,45,49,64,2
24123,2,0,3,5,6,-2,-30,-1,1,6,-6,9,41,50,54,68,69,49,39,65,2
24118,2,2,3,8,5,-9,-17,-10,-18,-27,3,9,36,45,69,69,50,58,64,42,3
24122,2,2,3,-11,-6,-1,8,2,-15,10,-10,9,62,53,68,59,52,52,42,65,3
24120,2,2,3,-12,-25,9,-13,10,-8,-2,-3,9,65,65,57,53,38,49,38,55,2
24125,2,2,3,-9,-10,13,-1,11,0,-12,-3,9,44,45,44,44,47,51,63,59,1
24127,1,0,3,31,22,30,18,17,-11,-14,-9,9,32,35,31,37,35,63,61,65,2
24121,2,2,3,-29,-11,-2,3,19,0,11,20,9,65,46,54,57,40,53,37,45,2
24119,2,2,3,5,5,-14,20,-3,7,-2,-12,9,35,30,56,38,55,38,51,59,2
24132,2,2,3,16,-3,16,21,-16,2,-3,6,9,46,56,52,38,68,50,45,59,1
24133,2,1,3,-28,-5,0,15,12,-2,-10,7,9,69,55,54,53,57,51,49,58,1
24135,2,2,3,6,-1,-24,-8,10,-9,26,-6,9,38,46,68,52,37,60,37,65,1
24130,2,2,3,29,30,5,-7,-21,-4,-10,-10,9,36,35,52,60,59,53,48,65,1
24136,2,2,3,-26,-5,7,12,0,-7,2,8,9,63,57,61,55,52,52,47,56,2
24137,1,0,3,4,10,38,32,15,-5,3,-23,9,32,35,31,37,35,63,61,65,3
24131,2,2,3,14,-1,-13,-10,-14,16,-15,-10,9,51,47,67,67,54,37,52,55,2
24134,2,2,3,17,27,-2,17,6,5,-14,-7,9,35,35,57,43,58,51,51,56,3
24129,2,2,3,-18,-10,-10,-2,7,-3,15,7,9,53,40,66,40,48,41,36,52,1
24128,2,2,3,4,15,18,-6,-12,-5,-12,-2,9,40,35,42,58,52,45,49,47,1
24143,2,2,3,7,2,-14,-6,5,-1,7,-7,9,62,53,68,59,52,52,42,65,2
24147,0,1,3,-5,-17,-37,-30,-17,18,12,1,9,37,52,68,67,52,45,49,64,1
24141,2,2,3,-14,-18,10,14,16,-12,14,0,9,65,65,57,53,38,49,38,55,1
24146,2,2,3,19,12,17,11,5,1,-16,-3,9,44,45,44,44,47,51,63,59,2
24145,2,2,3,-14,-16,13,-8,-27,4,0,16,9,52,62,55,60,64,56,37,49,3
24144,2,0,3,-6,-15,3,-25,-11,2,12,-9,9,41,50,54,68,69,49,39,65,2
24139,2,2,3,9,-10,6,-12,8,1,-1,7,9,44,50,60,52,40,40,37,45,3
24138,2,2,3,4,-10,-27,-11,2,-13,-15,5,9,36,45,69,69,50,58,64,42,1
24142,2,2,3,-19,10,-2,-19,28,-3,8,14,9,65,46,54,57,40,53,37,45,2
24140,2,2,3,1,5,-4,22,4,15,-3,6,9,35,30,56,38,55,38,51,59,3
24148,2,2,3,-13,-5,-24,18,4,4,13,-5,10,53,40,66,40,48,41,36,52,3
24157,2,2,3,-1,-7,1,2,-2,13,15,-22,10,37,52,68,67,52,45,49,64,1
24155,2,2,3,-11,5,-6,5,12,4,-10,-7,10,63,57,61,55,52,52,47,56,3
24156,1,0,3,12,10,13,7,12,-12,2,-6,10,32,35,31,37,35,63,61,65,2
24150,2,2,3,-16,-17,-11,-29,1,1,-1,4,10,51,47,67,67,54,37,52,55,1
24152,2,2,3,-4,-9,0,4,-17,2,-12,-13,10,69,55,54,53,57,51,49,58,3
24154,2,1,3,3,4,-14,16,32,-11,2,0,10,38,46,68,52,37,60,37,65,1
24149,2,2,3,8,15,8,-8,-19,-13,-11,-20,10,36,35,52,60,59,53,48,65,1
24151,2,2,3,19,9,5,15,-30,-1,-7,-4,10,46,56,52,38,68,50,45,59,1
24153,2,2,3,27,18,11,16,-6,1,-9,9,10,35,35,57,43,58,51,51,56,2
24167,2,2,3,-7,7,24,23,5,-6,-14,5,10,44,45,44,44,47,51,63,59,2
24166,0,1,3,-20,-27,-24,-23,-29,7,24,16,10,52,62,55,60,64,56,37,49,1
24165,2,0,3,22,7,7,-13,-17,3,8,-9,10,41,50,54,68,69,49,39,65,2
24158,2,2,3,17,-5,-3,-29,-2,-17,-28,10,10,36,45,69,69,50,58,64,42,2
24164,2,2,3,-24,-7,0,-7,-15,8,-5,0,10,62,53,68,59,52,52,42,65,3
24162,2,2,3,4,-10,-3,0,19,2,11,3,10,65,65,57,53,38,49,38,55,2
24160,2,2,3,7,-3,7,15,14,-3,15,10,10,44,50,60,52,40,40,37,45,1
24163,2,2,3,-30,-11,3,-14,18,-2,14,11,10,65,46,54,57,40,53,37,45,1
24161,2,2,3,11,26,-4,0,13,12,-6,0,10,35,30,56,38,55,38,51,59,1
24159,2,2,3,-4,0,10,2,7,8,-1,18,10,40,35,42,58,52,45,49,47,2
24174,2,2,3,-1,-4,7,4,0,0,-5,9,10,63,57,61,55,52,52,47,56,1
24176,2,2,3,15,10,-13,-7,12,11,-12,-15,10,37,52,68,67,52,45,49,64,3
24173,2,2,3,27,0,-14,5,3,-7,0,-20,10,38,46,68,52,37,60,37,65,2
24168,2,2,3,17,5,14,-20,-11,-12,-12,-13,10,36,35,52,60,59,53,48,65,3
24175,1,3,3,9,15,23,31,34,-14,-22,0,10,32,35,31,37,35,63,61,65,1
24171,2,2,3,-34,-25,2,-15,-2,-13,2,1,10,69,55,54,53,57,51,49,58,1
24177,2,2,3,-8,0,25,25,3,7,1,-17,10,44,45,44,44,47,51,63,59,1
24170,2,2,3,-2,-6,8,14,-28,-10,-8,-14,10,46,56,52,38,68,50,45,59,3
24169,2,2,3,-11,-12,-25,-9,-2,8,-3,-8,10,51,47,67,67,54,37,52,55,2
24172,2,2,3,30,30,0,10,-20,-2,-13,-1,10,35,35,57,43,58,51,51,56,1
23810,2,2,3,6,21,10,-20,16,5,-4,12,10,40,35,42,58,52,45,49,47,2
23809,2,2,3,-2,7,1,27,6,-4,16,3,11,53,40,66,40,48,41,36,52,1
23816,2,0,3,-4,2,14,-1,-17,-4,10,-1,11,41,50,54,68,69,49,39,65,2
23808,2,2,3,0,-10,-17,-9,9,-5,-16,23,11,36,45,69,69,50,58,64,42,2
23815,0,1,3,-30,-18,-37,-22,-17,11,19,0,11,62,53,68,59,52,52,42,65,2
23813,2,2,3,-27,-19,11,-1,-1,11,-1,10,11,65,65,57,53,38,49,38,55,1
23811,2,2,3,25,5,-6,1,17,11,12,13,11,44,50,60,52,40,40,37,45,1
23814,2,2,3,-2,11,7,-2,12,-1,10,11,11,65,46,54,57,40,53,37,45,1
23812,2,2,3,0,5,1,5,3,13,0,-3,11,35,30,56,38,55,38,51,59,2
23817,2,2,3,-8,-17,-11,-16,-17,-5,26,10,11,52,62,55,60,64,56,37,49,2
23819,2,2,3,7,-16,14,2,-20,-9,-9,-7,11,46,56,52,38,68,50,45,59,3
23825,2,2,3,25,1,0,-8,0,7,-7,1,11,37,52,68,67,52,45,49,64,3
23826,2,1,3,-3,5,10,24,22,-2,-24,6,11,44,45,44,44,47,51,63,59,1
23827,2,2,3,-16,-17,14,9,-14,2,27,-7,11,52,62,55,60,64,56,37,49,1
23824,1,0,3,33,11,23,20,5,-10,-24,-20,11,32,35,31,37,35,63,61,65,2
23820,2,2,3,-29,-20,-12,5,-5,-6,0,-11,11,69,55,54,53,57,51,49,58,3
23822,2,2,3,-3,-16,-12,-14,18,-22,14,-6,11,38,46,68,52,37,60,37,65,3
23823,2,2,3,2,8,-4,-2,-14,-3,-9,-1,11,63,57,61,55,52,52,47,56,3
23818,2,2,3,-15,-12,-15,-7,5,16,-4,10,11,51,47,67,67,54,37,52,55,1
23821,2,2,3,9,15,3,9,-18,-11,-14,-11,11,35,35,57,43,58,51,51,56,3
23832,2,2,3,-6,-4,8,0,-3,20,0,20,11,44,50,60,52,40,40,37,45,1
23834,0,1,3,-33,-30,-26,-16,-3,14,23,10,11,65,65,57,53,38,49,38,55,1
23829,2,2,3,10,21,0,-22,9,-3,-3,-6,11,36,35,52,60,59,53,48,65,3
23837,2,0,3,11,12,1,-8,-5,7,-2,-16,11,41,50,54,68,69,49,39,65,2
23828,2,2,3,15,2,-2,-2,4,-21,-12,13,11,36,45,69,69,50,58,64,42,1
23830,2,2,3,16,15,-12,13,9,10,13,6,11,53,40,66,40,48,41,36,52,3
23831,2,2,3,-5,0,15,-15,6,6,2,9,11,40,35,42,58,52,45,49,47,1
23836,2,2,3,-18,-8,-24,-15,-5,-1,21,-6,11,62,53,68,59,52,52,42,65,1
23833,2,2,3,28,27,5,17,-3,14,-4,-3,11,35,30,56,38,55,38,51,59,1
23835,2,2,3,-28,6,14,10,12,-8,12,19,11,65,46,54,57,40,53,37,45,3
23839,2,2,3,-33,-20,-2,7,2,2,-1,7,11,69,55,54,53,57,51,49,58,1
23841,2,2,3,2,-11,-26,6,15,-15,12,-18,11,38,46,68,52,37,60,37,65,2
23846,2,2,3,10,-9,13,-1,-12,-4,5,16,11,52,62,55,60,64,56,37,49,2
23842,2,2,3,-19,-7,-1,-3,-12,-12,-10,-11,11,63,57,61,55,52,52,47,56,1
23847,2,0,3,-5,-5,15,1,-19,9,25,-23,11,41,50,54,68,69,49,39,65,2
23844,2,2,3,28,13,-11,-14,-14,4,-11,-9,11,37,52,68,67,52,45,49,64,1
23843,1,0,3,3,-5,25,1,20,-25,-10,-6,11,32,35,31,37,35,63,61,65,2
23838,2,2,3,5,-9,15,29,-14,-13,7,-4,11,46,56,52,38,68,50,45,59,1
23840,2,2,3,18,5,9,-3,-10,-10,-15,-4,11,35,35,57,43,58,51,51,56,2
23845,2,2,3,21,1,10,13,-7,2,-26,-14,12,44,45,44,44,47,51,63,59,2
23851,2,2,3,-15,6,2,12,-11,19,1,13,12,53,40,66,40,48,41,36,52,2
23848,2,2,3,10,11,-17,-31,18,-8,-19,17,12,36,45,69,69,50,58,64,42,2
23849,2,2,3,18,8,-13,-14,3,14,-3,3,12,51,47,67,67,54,37,52,55,2
23857,2,1,3,-21,-3,-14,9,17,-3,-3,0,12,62,53,68,59,52,52,42,65,1
23855,2,2,3,-21,-20,-13,-9,9,2,25,4,12,65,65,57,53,38,49,38,55,2
23853,0,1,3,-12,-15,-29,-15,-5,23,24,20,12,44,50,60,52,40,40,37,45,1
23850,2,2,3,-1,0,5,-17,-1,-2,3,-9,12,36,35,52,60,59,53,48,65,1
23854,2,2,3,2,22,12,29,-3,7,-2,5,12,35,30,56,38,55,38,51,59,3
23852,2,2,3,23,22,19,-3,0,7,-2,9,12,40,35,42,58,52,45,49,47,3
23856,2,2,3,-13,16,1,3,24,3,0,4,12,65,46,54,57,40,53,37,45,1
23866,2,0,3,24,-4,0,-11,-29,4,-2,-20,12,41,50,54,68,69,49,39,65,2
23864,2,2,3,-9,-15,12,-6,8,-13,-12,0,12,44,45,44,44,47,51,63,59,1
23861,2,2,3,-10,-17,5,-15,-4,-11,-11,-4,12,63,57,61,55,52,52,47,56,3
23862,1,0,3,8,0,11,21,17,-18,-12,-18,12,32,35,31,37,35,63,61,65,3
23867,2,2,3,-26,-8,1,10,-2,6,22,-23,12,62,53,68,59,52,52,42,65,1
23863,2,2,3,7,-2,-8,-15,-12,-5,-12,-19,12,37,52,68,67,52,45,49,64,1
23860,2,2,3,-2,-11,-16,8,22,-7,11,0,12,38,46,68,52,37,60,37,65,3
23865,2,2,3,13,3,2,-7,-26,-7,1,6,12,52,62,55,60,64,56,37,49,3
23859,2,2,3,16,12,10,24,-4,-14,1,-1,12,35,35,57,43,58,51,51,56,2
23858,2,2,3,-23,1,-2,-15,11,-1,-4,1,12,69,55,54,53,57,51,49,58,1
23877,2,2,3,-3,7,14,2,12,-1,5,20,12,65,46,54,57,40,53,37,45,2
23872,0,1,3,-21,-5,-35,-3,-13,22,25,13,12,53,40,66,40,48,41,36,52,1
23874,2,2,3,0,-5,-16,-8,7,11,26,14,12,44,50,60,52,40,40,37,45,2
23871,2,2,3,27,22,9,-5,-7,-1,-1,-9,12,36,35,52,60,59,53,48,65,3
23875,2,2,3,17,32,-1,22,9,18,-14,-10,12,35,30,56,38,55,38,51,59,2
23873,2,2,3,-3,17,26,9,0,0,0,17,12,40,35,42,58,52,45,49,47,3
23869,2,2,3,-11,-21,5,5,-10,1,6,-3,12,46,56,52,38,68,50,45,59,1
23868,2,2,3,33,10,-15,-16,7,-7,-15,16,12,36,45,69,69,50,58,64,42,2
23870,2,2,3,-13,-1,1,-15,-17,23,-15,10,12,51,47,67,67,54,37,52,55,2
23879,2,2,3,8,10,-16,-14,31,-10,8,-6,1,38,46,68,52,37,60,37,65,1
23880,2,2,3,-12,-10,6,12,2,-15,5,-1,1,63,57,61,55,52,52,47,56,1
23887,2,2,3,-29,-1,15,12,10,5,27,-3,1,65,46,54,57,40,53,37,45,2
23886,2,2,3,3,12,-11,-6,-14,-3,-4,-10,1,62,53,68,59,52,52,42,65,1
23878,2,2,3,34,20,-3,10,-1,0,-2,2,1,35,35,57,43,58,51,51,56,3
23883,2,2,3,-4,-10,-2,14,5,-6,-14,-12,1,44,45,44,44,47,51,63,59,2
23884,2,2,3,-8,-12,5,-8,-24,-16,0,-4,1,52,62,55,60,64,56,37,49,2
23885,2,0,3,-6,-20,2,-30,-14,-11,12,-6,1,41,50,54,68,69,49,39,65,1
23881,1,0,3,4,0,21,23,24,-10,-13,0,1,32,35,31,37,35,63,61,65,1
23882,2,2,3,16,-12,-2,-27,-4,-4,-13,-12,1,37,52,68,67,52,45,49,64,1
23890,2,2,3,17,1,9,17,-16,2,2,-3,1,46,56,52,38,68,50,45,59,3
23894,2,2,3,12,27,13,2,12,11,-12,2,1,40,35,42,58,52,45,49,47,1
23895,2,1,3,-3,0,-6,16,29,9,2,20,1,44,50,60,52,40,40,37,45,1
23888,2,2,3,1,10,12,26,-8,7,13,-14,1,35,35,57,43,58,51,51,56,3
23896,2,2,3,27,23,12,21,-3,14,-9,6,1,35,30,56,38,55,38,51,59,3
23897,2,2,3,0,-19,-3,4,2,4,-1,-10,1,65,65,57,53,38,49,38,55,2
23892,2,2,3,1,17,16,7,-7,-8,1,-1,1,36,35,52,60,59,53,48,65,3
23891,0,1,3,-19,-12,-36,-30,-19,26,9,10,1,51,47,67,67,54,37,52,55,1
23889,2,2,3,-31,-9,14,-1,-20,9,-12,7,1,69,55,54,53,57,51,49,58,2
23893,2,2,3,-9,5,-22,4,-1,10,27,7,1,53,40,66,40,48,41,36,52,2
23903,2,2,3,1,-22,11,-20,-16,-15,-1,3,1,52,62,55,60,64,56,37,49,3
23898,2,2,3,-3,-11,-11,-9,21,-9,14,-9,1,38,46,68,52,37,60,37,65,1
23902,2,2,3,-8,-10,8,16,12,2,-15,6,1,44,45,44,44,47,51,63,59,2
23906,2,2,3,-30,-16,2,-19,15,-15,14,14,1,65,46,54,57,40,53,37,45,1
23905,2,2,3,-18,-3,-8,-7,-12,-12,-5,-20,1,62,53,68,59,52,52,42,65,1
23901,2,2,3,14,-5,-1,0,2,-8,3,-9,1,37,52,68,67,52,45,49,64,1
23899,2,2,3,6,-2,-7,-2,5,-1,2,2,1,63,57,61,55,52,52,47,56,1
23904,2,0,3,-1,-15,-12,-10,-17,-4,10,-18,1,41,50,54,68,69,49,39,65,2
23900,1,0,3,14,21,21,1,33,-13,-16,-6,1,32,35,31,37,35,63,61,65,2
23907,2,2,3,29,20,-12,-16,-12,-9,-26,13,1,36,45,69,69,50,58,64,42,1
23923,2,2,3,7,2,23,23,7,-14,-11,-4,1,44,45,44,44,47,51,63,59,1
23922,2,2,3,-16,-27,-3,0,-5,-3,11,16,1,52,62,55,60,64,56,37,49,1
23926,2,2,3,-28,-22,-4,-12,6,-1,4,0,1,63,57,61,55,52,52,47,56,1
23921,2,0,3,12,-10,12,-28,-21,-8,-3,-13,1,41,50,54,68,69,49,39,65,2
23925,1,0,3,37,20,23,16,22,-12,-12,-7,1,32,35,31,37,35,63,61,65,2
23924,2,2,3,9,4,-16,-29,16,5,-4,-5,1,37,52,68,67,52,45,49,64,3
23918,2,2,3,-30,-35,-1,-15,17,-11,13,4,1,65,65,57,53,38,49,38,55,1
23927,2,2,3,2,1,-1,-17,-13,2,-27,23,1,36,45,69,69,50,58,64,42,3
23919,2,2,3,-21,4,6,-5,0,-13,0,0,1,65,46,54,57,40,53,37,45,1
23920,2,2,3,-22,-18,-26,-1,0,-7,7,-18,1,62,53,68,59,52,52,42,65,1
23934,2,2,3,-2,-11,-8,6,-21,1,18,0,1,46,56,52,38,68,50,45,59,2
23931,2,2,3,9,13,2,19,4,11,6,13,1,53,40,66,40,48,41,36,52,1
23932,2,1,3,5,15,2,8,10,-4,-9,0,1,36,35,52,60,59,53,48,65,1
23933,2,2,3,1,15,-12,-7,10,19,-15,-6,1,51,47,67,67,54,37,52,55,2
23935,2,2,3,-32,-3,14,14,-5,-6,0,6,1,69,55,54,53,57,51,49,58,1
23930,2,2,3,25,11,12,-1,-12,8,-12,-2,2,40,35,42,58,52,45,49,47,1
23937,2,2,3,25,11,-7,3,15,-8,10,-9,2,38,46,68,52,37,60,37,65,2
23929,2,2,3,21,15,-3,1,-2,9,1,10,2,44,50,60,52,40,40,37,45,1
23936,0,1,3,-3,0,-26,-6,-23,12,10,9,2,35,35,57,43,58,51,51,56,1
23928,2,2,3,1,15,13,31,-5,20,13,-17,2,35,30,56,38,55,38,51,59,1
23876,2,1,3,-24,-15,-3,15,31,0,1,10,2,65,65,57,53,38,49,38,55,1
23943,2,2,3,-6,-6,-3,-22,4,-6,8,10,2,52,62,55,60,64,56,37,49,1
23945,2,2,3,-2,-17,-11,-24,6,6,2,-8,2,37,52,68,67,52,45,49,64,1
23942,2,0,3,10,-3,13,-1,-15,-12,13,-10,2,41,50,54,68,69,49,39,65,1
23947,2,2,3,27,12,-8,-14,2,-6,-17,14,2,36,45,69,69,50,58,64,42,1
23941,2,2,3,-26,-18,-16,1,7,1,6,0,2,62,53,68,59,52,52,42,65,3
23939,2,2,3,-25,-30,-15,5,14,-4,11,-8,2,65,65,57,53,38,49,38,55,1
23946,1,0,3,6,11,37,15,2,-3,-24,0,2,32,35,31,37,35,63,61,65,2
23940,2,2,3,-12,-6,12,-17,8,-12,-1,7,2,65,46,54,57,40,53,37,45,2
23938,2,2,3,9,20,4,14,-15,2,-14,-14,2,35,30,56,38,55,38,51,59,2
23944,2,2,3,25,10,10,9,10,0,-14,-1,2,44,45,44,44,47,51,63,59,1
23951,2,2,3,29,11,2,-3,-19,0,-11,-20,2,36,35,52,60,59,53,48,65,3
23950,2,2,3,12,25,-9,13,-10,8,2,3,2,53,40,66,40,48,41,36,52,1
23956,2,2,3,-1,6,0,15,15,-15,12,-1,2,38,46,68,52,37,60,37,65,3
23948,2,2,3,-8,-5,9,17,10,18,27,-3,2,44,50,60,52,40,40,37,45,2
23953,2,1,3,-5,-6,2,30,1,-1,-6,6,2,46,56,52,38,68,50,45,59,1
23949,2,2,3,-5,-5,14,-20,3,-7,2,12,2,40,35,42,58,52,45,49,47,1
23957,0,1,3,-31,-22,-30,-18,-17,11,14,9,2,63,57,61,55,52,52,47,56,1
23952,2,2,3,11,6,1,-8,-2,15,-10,10,2,51,47,67,67,54,37,52,55,1
23955,2,2,3,9,10,-13,1,-11,0,12,3,2,35,35,57,43,58,51,51,56,1
23954,2,2,3,-17,7,1,7,7,5,-12,-9,2,69,55,54,53,57,51,49,58,2
23958,2,2,3,-4,-15,-18,6,12,5,12,2,2,44,50,60,52,40,40,37,45,1
23967,0,1,3,-4,-10,-38,-32,-15,5,-3,23,2,36,45,69,69,50,58,64,42,2
23961,2,2,3,-14,1,13,10,14,-16,15,10,2,65,46,54,57,40,53,37,45,1
23962,2,2,3,-16,3,-16,-21,16,-2,3,-6,2,62,53,68,59,52,52,42,65,2
23959,2,2,3,18,10,10,2,-7,3,-15,-7,2,35,30,56,38,55,38,51,59,2
23960,2,2,3,-29,-30,-5,7,21,4,10,10,2,65,65,57,53,38,49,38,55,1
23965,2,2,3,-6,1,24,8,-10,9,-26,6,2,44,45,44,44,47,51,63,59,1
23964,2,2,3,-17,-27,2,-17,-6,-5,14,7,2,52,62,55,60,64,56,37,49,1
23963,2,0,3,28,5,0,-15,-12,2,10,-7,2,41,50,54,68,69,49,39,65,2
23966,2,2,3,26,5,-7,-12,0,7,-2,-8,2,37,52,68,67,52,45,49,64,1
23969,2,2,3,-9,10,-6,12,-8,-1,1,-7,2,53,40,66,40,48,41,36,52,1
23968,2,2,3,-4,10,27,11,-2,13,15,-5,2,40,35,42,58,52,45,49,47,1
23976,2,2,3,-19,-12,-17,-11,-5,-1,16,3,2,63,57,61,55,52,52,47,56,1
23977,1,0,3,5,17,37,30,17,-18,-12,-1,2,32,35,31,37,35,63,61,65,2
23972,2,2,3,19,-10,2,19,-28,3,-8,-14,2,46,56,52,38,68,50,45,59,3
23975,2,2,3,14,16,-13,8,27,-4,0,-16,3,38,46,68,52,37,60,37,65,2
23970,2,2,3,-1,-5,4,-22,-4,-15,3,-6,3,36,35,52,60,59,53,48,65,1
23971,2,2,3,14,18,-10,-14,-16,12,-14,0,3,51,47,67,67,54,37,52,55,3
23974,2,1,3,6,15,-3,25,11,-2,-12,9,3,35,35,57,43,58,51,51,56,3
23973,2,2,3,-7,-2,14,6,-5,1,-7,7,3,69,55,54,53,57,51,49,58,3
23985,2,2,3,11,-5,6,-5,-12,-4,10,7,3,52,62,55,60,64,56,37,49,1
23981,2,2,3,-19,-9,-5,-15,30,1,7,4,3,65,65,57,53,38,49,38,55,2
23984,2,0,3,-3,-4,14,-16,-32,11,-2,0,3,41,50,54,68,69,49,39,65,1
23987,2,2,3,1,7,-1,-2,2,-13,-15,22,3,36,45,69,69,50,58,64,42,1
23982,2,2,3,4,9,0,-4,17,-2,12,13,3,65,46,54,57,40,53,37,45,1
23986,0,1,3,-12,-10,-13,-7,-12,12,-2,6,3,44,45,44,44,47,51,63,59,1
23979,2,2,3,-8,-15,-8,8,19,13,11,20,3,44,50,60,52,40,40,37,45,1
23983,2,2,3,-27,-18,-11,-16,6,-1,9,-9,3,62,53,68,59,52,52,42,65,1
23980,2,2,3,16,17,11,29,-1,-1,1,-4,3,35,30,56,38,55,38,51,59,3
23978,2,2,3,13,5,24,-18,-4,-4,-13,5,3,40,35,42,58,52,45,49,47,2
23991,2,2,3,-11,-26,4,0,-13,-12,6,0,3,46,56,52,38,68,50,45,59,1
23997,2,2,3,7,-7,-24,-23,-5,6,14,-5,3,37,52,68,67,52,45,49,64,1
23994,2,2,3,24,7,0,7,15,-8,5,0,3,38,46,68,52,37,60,37,65,2
23996,1,0,3,20,27,24,23,29,-7,-24,-16,3,32,35,31,37,35,63,61,65,2
23990,2,2,3,-7,3,-7,-15,-14,3,-15,-10,3,51,47,67,67,54,37,52,55,3
23988,2,2,3,-17,5,3,29,2,17,28,-10,3,53,40,66,40,48,41,36,52,1
23995,2,1,3,-22,-7,-7,13,17,-3,-8,9,3,63,57,61,55,52,52,47,56,1
23993,2,2,3,30,11,-3,14,-18,2,-14,-11,3,35,35,57,43,58,51,51,56,3
23992,2,2,3,-4,10,3,0,-19,-2,-11,-3,3,69,55,54,53,57,51,49,58,1
23989,2,2,3,4,0,-10,-2,-7,-8,1,-18,3,36,35,52,60,59,53,48,65,2
24001,2,2,3,34,25,-2,15,2,13,-2,-1,3,35,30,56,38,55,38,51,59,2
23999,2,2,3,11,12,25,9,2,-8,3,8,3,40,35,42,58,52,45,49,47,1
24006,2,2,3,-15,-10,13,7,-12,-11,12,15,3,52,62,55,60,64,56,37,49,3
24007,2,2,3,8,0,-25,-25,-3,-7,-1,17,3,36,45,69,69,50,58,64,42,1
24003,2,2,3,-27,0,14,-5,-3,7,0,20,3,65,46,54,57,40,53,37,45,1
24004,2,2,3,1,4,-7,-4,0,0,5,-9,3,62,53,68,59,52,52,42,65,2
23998,2,2,3,-17,-5,-14,20,11,12,12,13,3,53,40,66,40,48,41,36,52,1
24002,2,2,3,-30,-30,0,-10,20,2,13,1,3,65,65,57,53,38,49,38,55,2
24000,2,2,3,2,6,-8,-14,28,10,8,14,3,44,50,60,52,40,40,37,45,3
24005,0,3,3,-9,-15,-23,-31,-34,14,22,0,3,41,50,54,68,69,49,39,65,1
24017,2,2,3,8,17,11,16,17,5,-26,-10,4,44,45,44,44,47,51,63,59,2
24013,2,2,3,27,19,-11,1,1,-11,1,-10,4,38,46,68,52,37,60,37,65,1
24008,2,2,3,0,10,17,9,-9,5,16,-23,4,36,35,52,60,59,53,48,65,3
24014,2,2,3,2,-11,-7,2,-12,1,-10,-11,4,63,57,61,55,52,52,47,56,2
24009,2,2,3,2,-7,-1,-27,-6,4,-16,-3,4,51,47,67,67,54,37,52,55,2
24016,2,1,3,4,-2,-14,1,17,4,-10,1,4,37,52,68,67,52,45,49,64,1
24015,1,0,3,30,18,37,22,17,-11,-19,0,4,32,35,31,37,35,63,61,65,2
24010,2,2,3,-6,-21,-10,20,-16,-5,4,-12,4,46,56,52,38,68,50,45,59,1
24012,2,2,3,0,-5,-1,-5,-3,-13,0,3,4,35,35,57,43,58,51,51,56,3
24011,2,2,3,-25,-5,6,-1,-17,-11,-12,-13,4,69,55,54,53,57,51,49,58,3
24033,2,2,3,-2,-8,4,2,14,3,9,1,4,65,65,57,53,38,49,38,55,2
24028,2,2,3,15,12,15,7,-5,-16,4,-10,4,36,35,52,60,59,53,48,65,1
24037,2,2,3,16,17,-14,-9,14,-2,-27,7,4,36,45,69,69,50,58,64,42,1
24029,2,2,3,-7,16,-14,-2,20,9,9,7,4,53,40,66,40,48,41,36,52,3
